Date,Open,High,Low,Close,Adj Close,Volume
8/21/2024,5603.09,5632.68,5591.57,5620.85,5620.85,2043181668
8/22/2024,5637.77,5643.22,5560.95,5570.64,5570.64,2229614521
8/23/2024,5602.49,5641.82,5585.16,5634.61,5634.61,2217187088
8/26/2024,5639.66,5651.62,5602.34,5616.84,5616.84,2019362094
8/27/2024,5602.89,5631.18,5593.48,5625.8,5625.8,1985907243
8/28/2024,5624.51,5627.03,5560.95,5592.18,5592.18,2195175203
8/29/2024,5607.3,5646.95,5583.71,5591.96,5591.96,2330884305
8/30/2024,5612.74,5651.37,5581.79,5648.4,5648.4,2763540635
9/3/2024,5623.89,5623.89,5504.33,5528.93,5528.93,2918660358
9/4/2024,5506.68,5552.99,5503.66,5520.07,5520.07,2507929516
9/5/2024,5520.08,5546.3,5480.54,5503.41,5503.41,2459175279
9/6/2024,5507.33,5522.47,5402.62,5408.42,5408.42,2846447424
9/9/2024,5442.07,5484.2,5434.49,5471.05,5471.05,2596711180
9/10/2024,5490.51,5497.91,5441.72,5495.52,5495.52,2556010161
9/11/2024,5496.42,5560.41,5406.96,5554.13,5554.13,2840609874
9/12/2024,5557.48,5600.71,5535.5,5595.76,5595.76,2599880993
9/13/2024,5603.34,5636.27,5601.65,5626.02,5626.02,2218001699
9/16/2024,5615.21,5636.05,5604.53,5633.09,5633.09,2355704324
9/17/2024,5655.51,5670.81,5614.05,5634.58,5634.58,2352005863
9/18/2024,5641.68,5689.75,5615.08,5618.26,5618.26,2478222849
9/19/2024,5702.63,5733.57,5686.42,5713.64,5713.64,2802061343
9/20/2024,5709.64,5715.14,5674.49,5702.55,5702.55,5746133311
9/23/2024,5711.9,5725.36,5704.22,5718.57,5718.57,2421690533
9/24/2024,5727.66,5735.32,5698.99,5732.93,5732.93,2560831360
9/25/2024,5733.65,5741.03,5712.06,5722.26,5722.26,2461681291
9/26/2024,5762.22,5767.37,5721.01,5745.37,5745.37,2772978914
9/27/2024,5755.36,5763.78,5727.34,5738.17,5738.17,2330866872
